,Year NA,Rep NA,Site ,Date ,Microsite ,ID.notes NA,species,abun
1627,2024,22,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,1
1630,2024,24,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,12
1633,2024,25,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,6
1639,2024,26,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,1
1653,2024,28,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,2
1664,2024,29,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,3
1670,2024,31,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,1
1676,2024,32,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,2
1681,2024,33,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,5
1688,2024,34,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,1
1699,2024,36,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,2
1703,2024,37,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,4
1711,2024,38,HOM,2024-04-25,open,NA,Lepidium.lasiocarpum,2
1714,2024,39,HOM,2024-04-25,open,NA,Lepidium.lasiocarpum,3
1718,2024,40,HOM,2024-04-25,shrub,NA,Lepidium.lasiocarpum,14
2427,2023,18,Yucca,2023-04-17,shrub,NA,Lepidium.lasiocarpum,2
2489,2024,3,Yucca,2024-04-21,shrub,NA,Lepidium.lasiocarpum,3
2510,2024,6,Yucca,2024-04-21,shrub,NA,Lepidium.lasiocarpum,1
1964,2023,1,Tecopa,2023-04-11,shrub,,Lepidium.lasiocarpum,1
1969,2023,2,Tecopa,2023-04-11,shrub,,Lepidium.lasiocarpum,1
1972,2023,2,Tecopa,2023-04-11,open,2 of the grasses are larger,Lepidium.lasiocarpum,2
1979,2023,3,Tecopa,2023-04-11,open,,Lepidium.lasiocarpum,1
1985,2023,4,Tecopa,2023-04-11,open,,Lepidium.lasiocarpum,1
2000,2023,6,Tecopa,2023-04-11,open,,Lepidium.lasiocarpum,2
2012,2023,8,Tecopa,2023-04-11,shrub,,Lepidium.lasiocarpum,1
2015,2023,8,Tecopa,2023-04-11,open,,Lepidium.lasiocarpum,1
2033,2023,11,Tecopa,2023-04-11,shrub,,Lepidium.lasiocarpum,1
1346,2024,34,Cuyama 2,2024-04-30,open,NA,Leptosiphon.liniflorus,1
2118,2023,23,Tecopa,2023-04-11,shrub,,Linanthus.demissis,1
1722,2023,10,Sheephole,2023-04-20,shrub,NA,Loeseliastrum.schotti,1
1725,2023,14,Sheephole,2023-04-20,open,NA,Loeseliastrum.schotti,1
1781,2024,9,Sheephole,2024-04-20,open,NA,Loeseliastrum.schotti,1
1981,2023,3,Tecopa,2023-04-11,open,,Loeseliastrum.schotti,1
1989,2023,5,Tecopa,2023-04-11,shrub,,Loeseliastrum.schotti,1
2004,2023,7,Tecopa,2023-04-11,shrub,,Loeseliastrum.schotti,2
2008,2023,7,Tecopa,2023-04-11,open,,Loeseliastrum.schotti,11
2017,2023,8,Tecopa,2023-04-11,open,,Loeseliastrum.schotti,2
2029,2023,10,Tecopa,2023-04-11,open,,Loeseliastrum.schotti,1
2039,2023,11,Tecopa,2023-04-11,open,,Loeseliastrum.schotti,3
2061,2023,14,Tecopa,2023-04-11,open,,Loeseliastrum.schotti,1
2069,2023,15,Tecopa,2023-04-11,open,,Loeseliastrum.schotti,3
2117,2023,23,Tecopa,2023-04-11,shrub,,Loeseliastrum.schotti,1
2150,2023,28,Tecopa,2023-04-11,open,,Loeseliastrum.schotti,1
2159,2023,30,Tecopa,2023-04-11,open,,Loeseliastrum.schotti,1
2193,2024,7,Tecopa,2024-04-16,shrub,,Loeseliastrum.schotti,1
2210,2024,9,Tecopa,2024-04-16,open,,Loeseliastrum.schotti,2
2222,2024,11,Tecopa,2024-04-16,open,,Loeseliastrum.schotti,1
2233,2024,13,Tecopa,2024-04-16,open,,Loeseliastrum.schotti,1
2244,2024,15,Tecopa,2024-04-16,open,,Loeseliastrum.schotti,1
2260,2024,18,Tecopa,2024-04-16,open,,Loeseliastrum.schotti,1
2348,2023,3,Yucca,2023-04-17,open,NA,Loeseliastrum.schotti,1
2376,2023,9,Yucca,2023-04-17,open,NA,Loeseliastrum.schotti,1
2492,2024,3,Yucca,2024-04-21,open,NA,Loeseliastrum.schotti,1
5,2023,1,Barstow,2023-04-15,open,NA,Logfia.depressa,30
16,2023,4,Barstow,2023-04-15,open,NA,Logfia.depressa,1
21,2023,6,Barstow,2023-04-15,open,NA,Logfia.depressa,14
24,2023,7,Barstow,2023-04-15,shrub,NA,Logfia.depressa,26
27,2023,7,Barstow,2023-04-15,open,NA,Logfia.depressa,1
48,2023,11,Barstow,2023-04-15,open,NA,Logfia.depressa,8
54,2023,12,Barstow,2023-04-15,open,NA,Logfia.depressa,2
73,2023,16,Barstow,2023-04-15,open,NA,Logfia.depressa,2
90,2023,19,Barstow,2023-04-15,open,NA,Logfia.depressa,4
113,2023,24,Barstow,2023-04-15,open,NA,Logfia.depressa,1
126,2023,27,Barstow,2023-04-15,open,NA,Logfia.depressa,3
131,2023,28,Barstow,2023-04-15,open,NA,Logfia.depressa,5
136,2023,29,Barstow,2023-04-15,open,NA,Logfia.depressa,18
149,2024,2,Barstow,2024-04-15,open,NA,Logfia.depressa,2
159,2024,5,Barstow,2024-04-15,shrub,NA,Logfia.depressa,3
169,2024,7,Barstow,2024-04-15,open,NA,Logfia.depressa,7
175,2024,8,Barstow,2024-04-15,open,NA,Logfia.depressa,12
181,2024,9,Barstow,2024-04-15,open,NA,Logfia.depressa,3
208,2024,15,Barstow,2024-04-15,open,NA,Logfia.depressa,1
211,2024,16,Barstow,2024-04-15,shrub,NA,Logfia.depressa,6
223,2024,19,Barstow,2024-04-15,open,NA,Logfia.depressa,1
231,2024,21,Barstow,2024-04-15,open,NA,Logfia.depressa,18
242,2024,24,Barstow,2024-04-15,shrub,NA,Logfia.depressa,1
250,2024,25,Barstow,2024-04-15,open,NA,Logfia.depressa,11
282,2024,34,Barstow,2024-04-15,open,NA,Logfia.depressa,11
290,2024,36,Barstow,2024-04-15,open,NA,Logfia.depressa,3
293,2024,37,Barstow,2024-04-15,open,NA,Logfia.depressa,5
296,2024,38,Barstow,2024-04-15,shrub,NA,Logfia.depressa,3
300,2024,38,Barstow,2024-04-15,open,NA,Logfia.depressa,1
2103,2023,20,Tecopa,2023-04-11,open,,Logfia.depressa,1
849,2024,18,Cuyama 1,2024-05-01,shrub,NA,Lupinus.microcarpus,1
1801,2024,12,Sheephole,2024-04-20,open,NA,Lupinus.arizonicus,1
1857,2024,21,Sheephole,2024-04-20,shrub,NA,Lupinus.arizonicus,1
1870,2024,23,Sheephole,2024-04-20,open,NA,Lupinus.arizonicus,1
1873,2024,24,Sheephole,2024-04-20,shrub,NA,Lupinus.arizonicus,1
1878,2024,25,Sheephole,2024-04-20,shrub,NA,Lupinus.arizonicus,1
1883,2024,26,Sheephole,2024-04-20,open,NA,Lupinus.arizonicus,3
1886,2024,27,Sheephole,2024-04-20,open,NA,Lupinus.arizonicus,3
1893,2024,29,Sheephole,2024-04-20,shrub,NA,Lupinus.arizonicus,6
2429,2023,18,Yucca,2023-04-17,shrub,NA,Lupinus.flavoculatus,5
2514,2024,6,Yucca,2024-04-21,shrub,NA,Lupinus.flavoculatus,3
3,2023,1,Barstow,2023-04-15,shrub,NA,Malacothrix.glabrata,1
28,2023,7,Barstow,2023-04-15,open,NA,Malacothrix.glabrata,2
31,2023,8,Barstow,2023-04-15,shrub,NA,Malacothrix.glabrata,1
37,2023,9,Barstow,2023-04-15,open,NA,Malacothrix.glabrata,1
76,2023,17,Barstow,2023-04-15,shrub,NA,Malacothrix.glabrata,2
78,2023,17,Barstow,2023-04-15,open,NA,Malacothrix.glabrata,1
82,2023,18,Barstow,2023-04-15,shrub,NA,Malacothrix.glabrata,2
124,2023,27,Barstow,2023-04-15,shrub,NA,Malacothrix.glabrata,1
134,2023,29,Barstow,2023-04-15,shrub,NA,Malacothrix.glabrata,4
139,2023,30,Barstow,2023-04-15,shrub,NA,Malacothrix.glabrata,1
143,2024,1,Barstow,2024-04-15,shrub,NA,Malacothrix.glabrata,1
226,2024,20,Barstow,2024-04-15,shrub,NA,Malacothrix.glabrata,2
234,2024,22,Barstow,2024-04-15,shrub,NA,Malacothrix.glabrata,1
238,2024,23,Barstow,2024-04-15,shrub,NA,Malacothrix.glabrata,1
457,2023,23,Cuyama 1,2023-04-28,open,NA,Malacothrix.glabrata,1
522,2023,3,Cuyama 2,2023-04-28,shrub,NA,Malacothrix.glabrata,3
532,2023,4,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,3
545,2023,6,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
566,2023,10,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
581,2023,13,Cuyama 2,2023-04-28,shrub,NA,Malacothrix.glabrata,1
586,2023,13,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
592,2023,14,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,3
600,2023,15,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
610,2023,16,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
626,2023,18,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
631,2023,19,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
639,2023,20,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
653,2023,22,Cuyama 2,2023-04-28,shrub,NA,Malacothrix.glabrata,1
679,2023,25,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,2
715,2023,29,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
725,2023,30,Cuyama 2,2023-04-28,open,NA,Malacothrix.glabrata,1
1023,2024,1,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,33
1035,2024,2,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,34
1040,2024,3,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,4
1046,2024,3,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,9
1057,2024,4,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,55
1064,2024,5,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,7
1073,2024,5,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,27
1103,2024,6,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,2
1083,2024,8,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,23
1112,2024,9,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,1
1120,2024,10,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,1
1133,2024,12,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,1
1139,2024,13,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,1
1197,2024,19,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,1
1219,2024,22,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,1
1228,2024,23,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,8
1232,2024,23,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,12
1236,2024,24,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,1
1246,2024,25,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,2
1276,2024,28,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,1
1282,2024,28,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,6
1295,2024,29,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,32
1305,2024,30,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,1
1308,2024,31,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,1
1315,2024,31,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,8
1318,2024,32,Cuyama 2,2024-04-30,shrub,NA,Malacothrix.glabrata,1
1322,2024,32,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,6
1368,2024,37,Cuyama 2,2024-04-30,open,NA,Malacothrix.glabrata,33
1392,2023,1,HOM,2023-04-20,shrub,NA,Malacothrix.glabrata,7
1482,2023,19,HOM,2023-04-20,shrub,NA,Malacothrix.glabrata,3
1511,2023,24,HOM,2023-04-20,shrub,NA,Malacothrix.glabrata,1
1558,2024,8,HOM,2024-04-25,shrub,NA,Malacothrix.glabrata,1
1742,2024,3,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,2
1753,2024,5,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,2
1761,2024,6,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1778,2024,8,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1779,2024,8,Sheephole,2024-04-20,open,NA,Malacothrix.glabrata,1
1786,2024,10,Sheephole,2024-04-20,open,NA,Malacothrix.glabrata,1
1789,2024,11,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1792,2024,11,Sheephole,2024-04-20,open,NA,Malacothrix.glabrata,4
1796,2024,12,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,2
1805,2024,13,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1814,2024,14,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1838,2024,18,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,5
1849,2024,19,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1852,2024,19,Sheephole,2024-04-20,open,NA,Malacothrix.glabrata,1
1853,2024,20,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1861,2024,21,Sheephole,2024-04-20,open,NA,Malacothrix.glabrata,1
1864,2024,22,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1868,2024,23,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1876,2024,25,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1880,2024,25,Sheephole,2024-04-20,open,NA,Malacothrix.glabrata,2
1881,2024,26,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1882,2024,26,Sheephole,2024-04-20,open,NA,Malacothrix.glabrata,1
1898,2024,29,Sheephole,2024-04-20,open,NA,Malacothrix.glabrata,1
1902,2024,30,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1905,2024,30,Sheephole,2024-04-20,open,NA,Malacothrix.glabrata,1
1926,2024,33,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,2
1931,2024,34,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1938,2024,35,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,2
1945,2024,36,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
1953,2024,38,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,2
1960,2024,40,Sheephole,2024-04-20,shrub,NA,Malacothrix.glabrata,1
2450,2023,24,Yucca,2023-04-17,shrub,NA,Malacothrix.glabrata,1
13,2023,4,Barstow,2023-04-15,shrub,NA,Menzelia.sp,1
80,2023,18,Barstow,2023-04-15,shrub,NA,Menzelia.sp,1
96,2023,21,Barstow,2023-04-15,shrub,NA,Menzelia.sp,3
277,2024,33,Barstow,2024-04-15,shrub,NA,Menzelia.sp,1
1862,2024,22,Sheephole,2024-04-20,shrub,NA,Menzelia.sp,1
2003,2023,7,Tecopa,2023-04-11,shrub,,Menzelia.sp,2
2016,2023,8,Tecopa,2023-04-11,open,,Menzelia.sp,1
2078,2023,17,Tecopa,2023-04-11,shrub,,Menzelia.sp,2
2226,2024,12,Tecopa,2024-04-16,shrub,,Menzelia.sp,1
2458,2023,26,Yucca,2023-04-17,shrub,NA,Menzelia.sp,1
2571,2024,14,Yucca,2024-04-21,shrub,NA,Menzelia.sp,1
2618,2024,21,Yucca,2024-04-21,shrub,NA,Menzelia.sp,1
2679,2024,32,Yucca,2024-04-21,shrub,NA,Menzelia.sp,2
2700,2024,36,Yucca,2024-04-21,shrub,NA,Menzelia.sp,2
1802,2024,13,Sheephole,2024-04-20,shrub,NA,Monoptilon.bellioides,2
1916,2024,32,Sheephole,2024-04-20,shrub,NA,Monoptilon.bellioides,1
1840,2024,18,Sheephole,2024-04-20,open,NA,Nama.demissa,5
1895,2024,29,Sheephole,2024-04-20,open,NA,Nama.demissa,1
1903,2024,30,Sheephole,2024-04-20,open,NA,Nama.demissa,1
1935,2024,35,Sheephole,2024-04-20,shrub,NA,Nama.demissa,1
2516,2024,6,Yucca,2024-04-21,open,NA,Nemacladus.sp,1
2528,2024,8,Yucca,2024-04-21,open,NA,Nemacladus.sp,1
2540,2024,10,Yucca,2024-04-21,open,NA,Nemacladus.sp,3
2583,2024,16,Yucca,2024-04-21,open,NA,Nemacladus.sp,6
2590,2024,17,Yucca,2024-04-21,open,NA,Nemacladus.sp,1
2595,2024,18,Yucca,2024-04-21,open,NA,Nemacladus.sp,9
2600,2024,19,Yucca,2024-04-21,shrub,NA,Nemacladus.sp,2
2604,2024,19,Yucca,2024-04-21,open,NA,Nemacladus.sp,1
2611,2024,20,Yucca,2024-04-21,open,NA,Nemacladus.sp,2
2616,2024,21,Yucca,2024-04-21,shrub,NA,Nemacladus.sp,2
2631,2024,22,Yucca,2024-04-21,open,NA,Nemacladus.sp,6
2626,2024,23,Yucca,2024-04-21,open,NA,Nemacladus.sp,1
2675,2024,31,Yucca,2024-04-21,open,NA,Nemacladus.sp,1
2705,2024,36,Yucca,2024-04-21,open,NA,Nemacladus.sp,1
2521,2024,7,Yucca,2024-04-21,open,NA,Oenothera.cespitosa,1
2527,2024,8,Yucca,2024-04-21,open,NA,Oenothera.cespitosa,1
2594,2024,18,Yucca,2024-04-21,open,NA,Oenothera.cespitosa,1
2610,2024,20,Yucca,2024-04-21,open,NA,Oenothera.cespitosa,1
2542,2024,10,Yucca,2024-04-21,open,NA,Oxytheca.perfoliata,4
2566,2024,13,Yucca,2024-04-21,open,NA,Oxytheca.perfoliata,1
2731,2024,40,Yucca,2024-04-21,open,NA,Oxytheca.perfoliata,1
148,2024,2,Barstow,2024-04-15,open,NA,Pectocarya.sp,1
158,2024,5,Barstow,2024-04-15,shrub,NA,Pectocarya.sp,1
172,2024,8,Barstow,2024-04-15,shrub,NA,Pectocarya.sp,2
178,2024,9,Barstow,2024-04-15,shrub,NA,Pectocarya.sp,4
210,2024,16,Barstow,2024-04-15,shrub,NA,Pectocarya.sp,1
220,2024,19,Barstow,2024-04-15,shrub,NA,Pectocarya.sp,1
249,2024,25,Barstow,2024-04-15,open,NA,Pectocarya.sp,1
295,2024,38,Barstow,2024-04-15,shrub,NA,Pectocarya.sp,3
900,2024,25,Cuyama 1,2024-05-01,open,NA,Pectocarya.sp,8
1449,2023,13,HOM,2023-04-20,open,NA,Pectocarya.sp,1
1497,2023,21,HOM,2023-04-20,open,NA,Pectocarya.sp,1
1518,2023,25,HOM,2023-04-20,open,NA,Pectocarya.sp,1
1569,2024,11,HOM,2024-04-25,shrub,NA,Pectocarya.sp,1
1577,2024,12,HOM,2024-04-25,shrub,NA,Pectocarya.sp,2
1587,2024,14,HOM,2024-04-25,open,NA,Pectocarya.sp,1
1606,2024,18,HOM,2024-04-25,shrub,NA,Pectocarya.sp,2
1650,2024,27,HOM,2024-04-25,open,NA,Pectocarya.sp,2
1667,2024,29,HOM,2024-04-25,open,NA,Pectocarya.sp,1
1660,2024,30,HOM,2024-04-25,open,NA,Pectocarya.sp,1
1706,2024,37,HOM,2024-04-25,open,NA,Pectocarya.sp,1
1974,2023,2,Tecopa,2023-04-11,open,2 of the grasses are larger,Pectocarya.sp,1
2005,2023,7,Tecopa,2023-04-11,shrub,,Pectocarya.sp,5
2009,2023,7,Tecopa,2023-04-11,open,,Pectocarya.sp,11
2020,2023,9,Tecopa,2023-04-11,shrub,,Pectocarya.sp,1
2030,2023,10,Tecopa,2023-04-11,open,,Pectocarya.sp,1
2062,2023,14,Tecopa,2023-04-11,open,,Pectocarya.sp,1
2079,2023,17,Tecopa,2023-04-11,shrub,,Pectocarya.sp,5
2088,2023,18,Tecopa,2023-04-11,open,,Pectocarya.sp,1
2102,2023,20,Tecopa,2023-04-11,open,,Pectocarya.sp,1
2165,2024,1,Tecopa,2024-04-16,open,,Pectocarya.sp,5
2171,2024,2,Tecopa,2024-04-16,open,,Pectocarya.sp,1
2186,2024,6,Tecopa,2024-04-16,shrub,,Pectocarya.sp,1
2194,2024,7,Tecopa,2024-04-16,shrub,,Pectocarya.sp,1
2197,2024,7,Tecopa,2024-04-16,open,,Pectocarya.sp,4
2199,2024,8,Tecopa,2024-04-16,shrub,,Pectocarya.sp,1
2206,2024,9,Tecopa,2024-04-16,shrub,,Pectocarya.sp,1
2218,2024,10,Tecopa,2024-04-16,open,,Pectocarya.sp,1
2227,2024,12,Tecopa,2024-04-16,shrub,,Pectocarya.sp,3
2230,2024,13,Tecopa,2024-04-16,shrub,,Pectocarya.sp,5
2236,2024,14,Tecopa,2024-04-16,shrub,,Pectocarya.sp,3
2239,2024,14,Tecopa,2024-04-16,open,,Pectocarya.sp,1
2242,2024,15,Tecopa,2024-04-16,shrub,,Pectocarya.sp,3
2283,2024,25,Tecopa,2024-04-16,shrub,,Pectocarya.sp,4
2288,2024,26,Tecopa,2024-04-16,open,,Pectocarya.sp,1
2293,2024,28,Tecopa,2024-04-16,shrub,,Pectocarya.sp,1
2298,2024,30,Tecopa,2024-04-16,shrub,,Pectocarya.sp,1
2307,2024,33,Tecopa,2024-04-16,shrub,,Pectocarya.sp,2
2320,2024,37,Tecopa,2024-04-16,shrub,,Pectocarya.sp,1
2333,2023,1,Yucca,2023-04-17,shrub,NA,Pectocarya.sp,1
2483,2024,1,Yucca,2024-04-21,open,NA,Pectocarya.sp,1
2493,2024,3,Yucca,2024-04-21,open,NA,Pectocarya.sp,1
2554,2024,12,Yucca,2024-04-21,shrub,NA,Pectocarya.sp,6
2563,2024,13,Yucca,2024-04-21,shrub,NA,Pectocarya.sp,1
2572,2024,14,Yucca,2024-04-21,shrub,NA,Pectocarya.sp,1
2653,2024,28,Yucca,2024-04-21,shrub,NA,Pectocarya.sp,1
2710,2024,37,Yucca,2024-04-21,shrub,NA,Pectocarya.sp,1
2715,2024,37,Yucca,2024-04-21,open,NA,Pectocarya.sp,1
36,2023,9,Barstow,2023-04-15,open,NA,Pectocarya.sp,1
53,2023,12,Barstow,2023-04-15,open,NA,Pectocarya.sp,1
62,2023,14,Barstow,2023-04-15,shrub,NA,Pectocarya.sp,1
405,2023,17,Cuyama 1,2023-04-28,open,NA,Pectocarya.sp,1
449,2023,22,Cuyama 1,2023-04-28,open,NA,Pectocarya.sp,2
456,2023,23,Cuyama 1,2023-04-28,open,NA,Pectocarya.sp,2
502,2023,29,Cuyama 1,2023-04-28,open,NA,Pectocarya.sp,1
671,2023,24,Cuyama 2,2023-04-28,open,NA,Pectocarya.sp,1
678,2023,25,Cuyama 2,2023-04-28,open,NA,Pectocarya.sp,7
690,2023,26,Cuyama 2,2023-04-28,open,NA,Pectocarya.sp,2
697,2023,27,Cuyama 2,2023-04-28,open,NA,Pectocarya.sp,4
2070,2023,15,Tecopa,2023-04-11,open,,Pectocarya.sp,2
2080,2023,17,Tecopa,2023-04-11,shrub,,Pectocarya.sp,2
2094,2023,19,Tecopa,2023-04-11,open,,Pectocarya.sp,1
2098,2023,20,Tecopa,2023-04-11,shrub,,Pectocarya.sp,1
2107,2023,21,Tecopa,2023-04-11,shrub,,Pectocarya.sp,5
2127,2023,24,Tecopa,2023-04-11,open,,Pectocarya.sp,1
2138,2023,26,Tecopa,2023-04-11,open,,Pectocarya.sp,1
2141,2023,27,Tecopa,2023-04-11,shrub,,Pectocarya.sp,2
2144,2023,27,Tecopa,2023-04-11,open,,Pectocarya.sp,1
2154,2023,29,Tecopa,2023-04-11,open,,Pectocarya.sp,3
2340,2023,2,Yucca,2023-04-17,shrub,NA,Phacelia.fremontii,1
2399,2023,13,Yucca,2023-04-17,shrub,NA,Phacelia.fremontii,3
2673,2024,31,Yucca,2024-04-21,shrub,NA,Phacelia.fremontii,3
2703,2024,36,Yucca,2024-04-21,shrub,NA,Phacelia.fremontii,3
1658,2024,30,HOM,2024-04-25,shrub,NA,Phacelia.ramossima,1
1677,2024,32,HOM,2024-04-25,shrub,NA,Phacelia.ramossima,2
892,2024,24,Cuyama 1,2024-05-01,shrub,NA,Phacelia.tanacetifolia,3
538,2023,5,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,5
543,2023,6,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,5
559,2023,9,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,3
570,2023,11,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,1
577,2023,12,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,2
584,2023,13,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,1
598,2023,15,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,3
608,2023,16,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,2
617,2023,17,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,1
637,2023,20,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,2
669,2023,24,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,2
695,2023,27,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,1
705,2023,28,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,1
723,2023,30,Cuyama 2,2023-04-28,shrub,NA,Phacelia.tanacetifolia,5
1069,2024,5,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,2
1093,2024,7,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,1
1118,2024,10,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,1
1143,2024,13,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,3
1153,2024,14,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,7
1161,2024,15,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,1
1169,2024,16,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,2
1185,2024,18,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,2
1195,2024,19,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,5
1203,2024,20,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,3
1222,2024,22,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,3
1239,2024,24,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,8
1261,2024,26,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,7
1270,2024,27,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,1
1280,2024,28,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,2
1303,2024,30,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,9
1312,2024,31,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,4
1331,2024,33,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,7
1340,2024,34,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,4
1364,2024,37,Cuyama 2,2024-04-30,shrub,NA,Phacelia.tanacetifolia,1
